Crime ID,Month,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category
c0564b1ee1f56baf83080f850dcaaf1ada15c9bd9476b851d812ed004f74364a,2024-01,-0.089479,51.510864,On or near Gophir Lane,E01032739,City of London 001F,Robbery,Unable to prosecute suspect
cb5288ee86f8270141f76cabb702a5d611eae77a9227ba00e283713500fe2951,2024-01,-0.095924,51.513882,On or near Shopping Area,E01032739,City of London 001F,Robbery,Investigation complete; no suspect identified
7801804f691fc30a00b6e56b4f6a511b45f4fa32060f6b0a75924fa7c1bec95a,2024-01,-0.097291,51.514626,On or near Supermarket,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
66fd2a4c690e2e60a4b8bbd8d319295b74a9cb4dcb3a937a11ae1d98bb374786,2024-01,-0.082993,51.51636,On or near Wormwood Street,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
6d5d8237bee86f153e6426b45ec00090cb7bb2c6e30771d5da0877aa589bb590,2024-01,-0.091947,51.513188,On or near Pancras Lane,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
42242b9bd3703222c43503a561a0b84900275f95ef15e56a49080a0194e7e579,2024-01,-0.081643,51.51007,On or near Great Tower Street,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
9a45851d25d7345afffb6371ab669ecbb0ee35dc8ad276c3c07820a468bb9655,2024-01,-0.082993,51.51636,On or near Wormwood Street,E01032739,City of London 001F,Shoplifting,Court result unavailable
3bbb9e7cdf0a9951ceb99f48d8badbc357717b9379b52936c2172a8e5f89a41b,2024-01,-0.095224,51.513736,On or near Shopping Area,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
42d3ff63b13624f2fbe7349800e4295d028f7a73ef0cd68acf91b6658d6fda4e,2024-01,-0.087772,51.510665,On or near Martin Lane,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
9f856184c4a4bda972548da751fa3c49b76590e4551ac23f898939688ded107b,2024-01,-0.086815,51.517007,On or near Circus Place,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
c16350e02bcbc3266a4bca4dbdcf37620d839056e66053114520462436230ffd,2024-01,-0.097291,51.514626,On or near Supermarket,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
6932faa342d29c0b08dc40440180f77c66eaa6d23bf4f49fc6d58db56b89b14a,2024-01,-0.086815,51.517007,On or near Circus Place,E01032739,City of London 001F,Shoplifting,Unable to prosecute suspect
b1b7eb92ef860fc1e1999a570d0540cdff662f2d80a044582ad8ae431ee4c823,2024-01,-0.086815,51.517007,On or near Circus Place,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
877e0381b8f21fad8f842f1c7c8b486dec1f75e5cbdbaedc52549c6e53a7d006,2024-01,-0.081643,51.51007,On or near Great Tower Street,E01032739,City of London 001F,Shoplifting,Unable to prosecute suspect
4aa8728bc4856ec85bdc1aaab2b51320ed423d0d9471283483d1a76737edf00b,2024-01,-0.081643,51.51007,On or near Great Tower Street,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
eb0d7f603fdaa20c47b31e5a88f95ebe9d27e6f48ead9d9c27618009c2973668,2024-01,-0.095924,51.513882,On or near Shopping Area,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
7293e8ad964612b71acf6c01ef675b5874a92c3c05fccdbc73534b59d4f270dc,2024-01,-0.086815,51.517007,On or near Circus Place,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
97871e642bbcdf46de72858ff0b282d68d77515941a777dfc5d0c6a90b5d8fc4,2024-01,-0.078278,51.513666,On or near Mitre Street,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
d6d3fee48349246cfbccb9759c368dfa47637a91a2325a470ce17a28bfc18b29,2024-01,-0.089479,51.510864,On or near Gophir Lane,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
41d8744c4ea85877a460a9afd4dcdc66033fe47882b9cfe778a7c8a28f6a2268,2024-01,-0.081902,51.517296,On or near Liverpool Street,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
2f5df3c247847fd5bbeedede5ebc6a11a9150b8a60632a14f700d75cd74cff66,2024-01,-0.091947,51.513188,On or near Pancras Lane,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
200ef27a07479d69549ee4cca2e865fb78d8a0821ee1d86cd0e09cd2287e8b34,2024-01,-0.084844,51.510725,On or near Eastcheap,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
ba4c1d45d4be6784806b4fdfb5a45d73fbb40e5137f0a4cf485a54daffc23176,2024-01,-0.084754,51.512882,On or near Corbet Court,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
ebd520b582038c01f0ff0949a4d2e70cf7969ba50cfcaaa751402dd03e65fbeb,2024-01,-0.079907,51.517785,On or near Victoria Avenue,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
2c7c4cd6f5e3cd5120f597e48b3b2b25cfbab826cad241ff06e25f8448b52bde,2024-01,-0.095224,51.513736,On or near Shopping Area,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified
343b03b0d44dfdf2c30a7cd08a8d63f3b8a9f6825fe8bec895662a3df17c755c,2024-01,-0.101393,51.512685,On or near St Andrew'S Hill,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
9fe842677ea54ba591ee7c301fe8e72a66452708192addf7de4c7afef2ac1683,2024-01,-0.089208,51.509744,On or near Angel Lane,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
3032900f1ffd02132b706dd9a722e7555f50cc34cd853e42a659ea3c37bf4a29,2024-01,-0.095224,51.513736,On or near Shopping Area,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
9454507e68f84df0ed06b16d9bd753707e8b3b109e1a34bf2f36290a827e52e1,2024-01,-0.081113,51.516869,On or near Bishopsgate,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
a8846b8e0fb6652f6636adeb3df7179bfa02e7f150fd65766bd059fa08e28329,2024-01,-0.091823,51.514427,On or near Ironmonger Lane,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
51f7afc62d0e590c616c5356d57e9c00ec3c6e1580fdcb2d1a710fbeed4d46f7,2024-01,-0.101589,51.513515,On or near Ludgate Square,E01032739,City of London 001F,Theft from the person,Court result unavailable
ac45ffc3c732570cea8083c41430d3077003104242fc52ee7402f8f591342a03,2024-01,-0.096501,51.513874,On or near New Change,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
6c96eb0fbb3d433e899488a6450da16fdde084dbe227d538796979e8df03e600,2024-01,-0.101906,51.511794,On or near Theatre/Concert Hall,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
8298a0804340c62678e696ae4235456eb939a28156043c93573923c531a86be9,2024-01,-0.089808,51.517461,On or near London Wall,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
662cff846d93cdfbfccfff02f1c676220b7e283b671954bbc97357e2763470ca,2024-01,-0.081113,51.516869,On or near Bishopsgate,E01032739,City of London 001F,Theft from the person,Unable to prosecute suspect
edafeda1ae3d2f75ac06db80811921d7ec71df8c3498a1c80ed4d345d4ed269f,2024-01,-0.095224,51.513736,On or near Shopping Area,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
35cd48b12a397cdd1e923745ec861e5b8bdc65580acdbacd32c56dc9d1dc7f71,2024-01,-0.091823,51.514427,On or near Ironmonger Lane,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
3066b963075309e4274cc4977d945049f540f0f468473e9f14b025f6fac6e480,2024-01,-0.081113,51.516869,On or near Bishopsgate,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
ad96361a20c579cf25c94d73edde810a3818f083a193b31965c99acb348ab995,2024-01,-0.096501,51.513874,On or near New Change,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
8eedb47e8029416f525cf6fffd18ae60a4bdda35279096165d108c0ef993f6d3,2024-01,-0.096501,51.513874,On or near New Change,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
5b13b42f3f8b3acb346f88ad7944aeea8ad3dec0fcab936e0ca9eeda20e24a05,2024-01,-0.092531,51.512658,On or near Queen Street,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified
7b2e0b40086caea760aa2302ff9eddc563d650da3cef6a196570b31591f8be8a,2024-01,-0.086815,51.517007,On or near Circus Place,E01032739,City of London 001F,Vehicle crime,Investigation complete; no suspect identified
0708a6006768811df15fd1584cfba41f4376c046d22f82f3c6898984d268e625,2024-01,-0.09141,51.510167,On or near Cousin Lane,E01032739,City of London 001F,Bicycle theft,Investigation complete; no suspect identified
8fee581d5dc38717c46a03f707cae0997cefc42b3ab064dce6402a53704acdeb,2024-01,-0.081113,51.516869,On or near Bishopsgate,E01032739,City of London 001F,Bicycle theft,Investigation complete; no suspect identified
b611af10313844b139fdc940dc77be62a27550a57e8a52915a049be120342080,2024-01,-0.101475,51.511077,On or near A3211,E01032739,City of London 001F,Bicycle theft,Investigation complete; no suspect identified
d6e4a7cc66b9b368514db2daed336074ceb5a0d8beaffa441201742328152fa1,2024-01,-0.086815,51.517007,On or near Circus Place,E01032739,City of London 001F,Bicycle theft,Investigation complete; no suspect identified
e5699445945f1416d43c505177c4384997fd5683ef371a838e914fa01e3662c0,2024-01,-0.078278,51.513666,On or near Mitre Street,E01032739,City of London 001F,Bicycle theft,Investigation complete; no suspect identified
c38cbfb912ae7c80fbbd10c3041cf6a30cf50bb2c3641fa27c802c8dd1e5fd25,2024-01,-0.086815,51.517007,On or near Circus Place,E01032739,City of London 001F,Bicycle theft,Investigation complete; no suspect identified
c955140449c927d99bf041f6992b0420f5f8eeb26a1e327db3494ba66c08501e,2024-01,-0.080291,51.514814,On or near Bury Court,E01032739,City of London 001F,Bicycle theft,Investigation complete; no suspect identified
042f7109e26b87dccb8e8c5e79336b5697ceea04b3ec676aff2079dda86eed55,2024-01,-0.086815,51.517007,On or near Circus Place,E01032739,City of London 001F,Bicycle theft,Investigation complete; no suspect identified
12bc7e62ed8e4690976f47390dfd1f0620522792667d57163f5566c0f4793db0,2024-01,-0.095054,51.510559,On or near Queenhithe,E01032739,City of London 001F,Bicycle theft,Investigation complete; no suspect identified
265b40aed9e3b61ce52b771958c7f59c897493176d89fcba2411d1f5998cbe68,2024-01,-0.081643,51.51007,On or near Great Tower Street,E01032739,City of London 001F,Bicycle theft,Investigation complete; no suspect identified
1407e611e00ab0062f92e82891d20c6072a7b597d6d41984c94fbb6f09e6a538,2024-01,-0.09154,51.511896,On or near Cannon Street,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
3ef4d090c4a65d945da88d3b213c2ae3a0bf2c4316b3667d38e95e710ef9225a,2024-01,-0.101393,51.512685,On or near St Andrew'S Hill,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
6ca5fa5ec638d4ea383ff78b7ffe0d483ceb153491faba62acdcc4802c6efdcb,2024-01,-0.077959,51.511332,On or near Crutched Friars,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
a8f887fb026e842fcb69364e39f6955b3f596c3e7969a86ef2f1e4e316351169,2024-01,-0.101393,51.512685,On or near St Andrew'S Hill,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
fa0a35101fcfbc49f9f7f2fcafa096bf0e33a5888722f43c7aae2150b3e0d23b,2024-01,-0.086019,51.513631,On or near Finch Lane,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
75523fd75df76df652f9621a22dbb9c91e2f369fea0a7338e5cde0a05dea16dd,2024-01,-0.100888,51.514448,On or near Amen Corner,E01032739,City of London 001F,Burglary,Unable to prosecute suspect
372b3b93d4636bb6e8f2702a9ae8e4a78085ec50dce27177ddb1029689ee5f34,2024-01,-0.081902,51.517296,On or near Liverpool Street,E01032739,City of London 001F,Burglary,Court result unavailable
a0267e29ecb53edf197f14f7adc50fa290cfcd55b21ba19f3af5966ea3894b84,2024-01,-0.079907,51.517785,On or near Victoria Avenue,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
3c3cb3989380d0a5dfcab2554fd428bcaf18808767da0996b4e0d5929915d760,2024-01,-0.086019,51.513631,On or near Finch Lane,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified
8250a214ad308b244800359f5aa582833c609e63d4fac485fa3ff0e26617a9ec,2024-01,-0.084754,51.512882,On or near Corbet Court,E01032739,City of London 001F,Burglary,Unable to prosecute suspect
07cdd9d96bc8a425aeb007be0e2f4350b9b04f4bdbffc960bf221591044fab94,2024-01,-0.097291,51.514626,On or near Supermarket,E01032739,City of London 001F,Burglary,Court result unavailable
f64805f32879a2fafc500f410841c9e6aa495ad67e3e85d898acaec773450844,2024-01,-0.088903,51.510836,On or near Laurence Pountney Hill,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified
b6914e9927cdcdf3b2bca5e5815701639908b9796d786b7e656838c559042e6c,2024-01,-0.092633,51.509872,On or near Bell Wharf Lane,E01032739,City of London 001F,Other theft,Status update unavailable
905face386e6bb259aa849a7daf035b1463940aba101d7e0d46cc5c0531785d1,2024-01,-0.091823,51.514427,On or near Ironmonger Lane,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified
ff1a2947b77e998751c35864a3f45faeb195e466d1b2c6330c5c1496865db91b,2024-01,-0.086019,51.513631,On or near Finch Lane,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified
4930d8f3dad1099356f4fa69787418b863cc8dd82bc06a37b7b40747cd7176da,2024-01,-0.079838,51.514267,On or near Bury Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified
83d8e3719f752b0a2e0f8c50cda930623f1f56c2fec85661ee8f12bfeb9f7205,2024-01,-0.082993,51.51636,On or near Wormwood Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified
54573d1480f11faec80fd10e7b95bc8a3757152cbf1162db196fc5ec00b27bef,2024-01,-0.083977,51.510441,On or near Lovat Lane,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified
9419faf05870fccf721a892dc17f69badbadda6b72422ad4642c3b6a04bfbc25,2024-01,-0.088785,51.517102,On or near Moorgate,E01032739,City of London 001F,Other theft,Unable to prosecute suspect
6b7ce505e31fa393c4a0f2ab0ea59cda18fdb28a952562cd89c5a80ee4fd0ef8,2024-01,-0.081512,51.518692,On or near London Liverpool Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified
90535aa4fe66b8379a324c0fd26cefafcce16521509d402c843e86cad77fdbc4,2024-01,-0.083977,51.510441,On or near Lovat Lane,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified
a0ac459db9b2050a0e9b87fae2ae6efcae62b338de19b1ebcb1411c2cacb6066,2024-01,-0.081902,51.517296,On or near Liverpool Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified
909ce3216877ea5c6aaa15142ed369fe2c2ada5287dff4a4c66399e484096497,2024-01,-0.08491,51.512588,On or near Bell Inn Yard,E01032739,City of London 001F,Other theft,Status update unavailable
eb36406fe16fe3cc2898baa3efb5ed8965228fe10f2f277180795339c89bd159,2024-01,-0.078755,51.51844,On or near Artillery Lane,E01032739,City of London 001F,Other theft,Unable to prosecute suspect
e59a8126249394c1ac72cf76f58e53e37ddb505b23e1b24beb75b78420a1850f,2024-01,-0.092531,51.512658,On or near Queen Street,E01032739,City of London 001F,Other theft,Status update unavailable
bbfabf861a8e188045b4a2e2d2ae2abfb751400680c92d6e19d243785b45843a,2024-01,-0.083349,51.51483,On or near Shopping Area,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified
e1f95ee6f0986a718af15b1af921e416d4baea2c75b93a1b3384cca4ea7345df,2024-01,-0.092531,51.512658,On or near Queen Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified
73539ddaf420e81f49963b4c68e98bc977dd10cd484a96c588b42e0efda502a5,2024-01,-0.09446,51.512024,On or near Great Trinity Lane,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified
78cce8118a135530409827b45a2c1252167ecc89aad4cf92450b5d42bd1d0ce3,2024-01,-0.086815,51.517007,On or near Circus Place,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified
7cec494dfd1656c0ac45e8cdbfeb4501d08841561e3fb275529771d0c7df43a3,2024-01,-0.092531,51.512658,On or near Queen Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified
